ID,local_NOUN_overlap,local_content_overlap,global_NOUN_overlap,global_content_overlap,alliteration,anaphora,antimetabole,epanalepsis
BFC02,0.0714285714285714,3.071428571428572,0.7142857142857143,20.285714285714285,0.0423452768729641,1.0,1.0,0.0714285714285714
NOR04,0.25,3.5,0.5,12.625,0.0508474576271186,1.0,1.0,0.125
GRE03,0.2,2.4,1.0,13.3,0.0357142857142857,1.0,1.0,0.0
PES03,0.2222222222222222,2.6666666666666665,0.5555555555555556,12.0,0.0054644808743169,1.0,1.0,0.2222222222222222
HES03,0.0,1.3846153846153846,0.1538461538461538,8.846153846153847,0.018018018018018,1.0,1.0,0.2307692307692307
CFE09,0.4285714285714285,2.857142857142857,2.5,21.071428571428573,0.040983606557377,1.0,1.0,0.1428571428571428
HES05,0.0,2.583333333333333,0.3333333333333333,15.25,0.0603015075376884,1.0,1.0,0.1666666666666666
SOU09,0.5,3.3,1.4,11.9,0.0588235294117647,1.0,1.0,0.2
ALS03,0.0769230769230769,2.6153846153846154,0.7692307692307693,11.692307692307692,0.0714285714285714,1.0,1.0,0.2307692307692307
LDV07,0.0769230769230769,3.4615384615384617,0.3076923076923077,17.923076923076923,0.0608695652173913,1.0,1.0,0.1538461538461538
CFE05,0.2,3.2,0.6,20.53333333333333,0.0319488817891373,1.0,1.0,0.0666666666666666
OCM11,0.3333333333333333,2.333333333333333,0.5333333333333333,13.133333333333333,0.0348837209302325,1.0,1.0,0.2
LRE02,0.2727272727272727,3.363636363636364,0.9090909090909092,17.09090909090909,0.0535714285714285,1.0,1.0,0.0909090909090909
HES02,0.0,1.4761904761904765,0.2857142857142857,16.238095238095237,0.0351758793969849,1.0,1.0,0.3333333333333333
LYO02,0.0,2.875,0.0,12.125,0.0442477876106194,1.1666666666666667,1.0,0.125
CFE02,0.0,1.9090909090909087,0.2727272727272727,10.727272727272728,0.0512820512820512,1.0,1.0,0.2727272727272727
POF05,0.3333333333333333,3.0,0.6666666666666666,11.583333333333334,0.0611111111111111,1.0,1.0,0.25
BFC10,0.75,4.25,1.125,13.875,0.075268817204301,1.1666666666666667,1.0,0.125
OCM18,0.2307692307692307,2.6923076923076925,0.6923076923076923,16.923076923076923,0.0488888888888888,1.0,1.3076923076923077,0.0769230769230769
SPC03,0.0,3.75,1.0,14.375,0.0510204081632653,1.0,1.0,0.125
UCA02,0.5555555555555556,4.333333333333333,0.7777777777777778,9.666666666666666,0.0641025641025641,1.0,1.0,0.1111111111111111
CVL01,0.1666666666666666,2.6666666666666665,0.1666666666666666,4.166666666666667,0.0571428571428571,3.0,1.0,0.1666666666666666
OCM07,0.3,3.5,1.0,15.8,0.045045045045045,1.0,1.0,0.0
LRE09,0.3,3.0,1.1,11.7,0.0277777777777777,1.1666666666666667,1.0,0.1
SOU01,0.4166666666666667,4.583333333333333,2.1666666666666665,25.25,0.0772058823529411,1.0,1.04,0.0
UPS10,0.7333333333333333,4.933333333333334,2.2666666666666666,24.466666666666665,0.0204081632653061,1.0,1.0,0.1333333333333333
HES01,0.0,1.6363636363636365,0.0909090909090909,6.636363636363637,0.0254777070063694,1.5714285714285714,1.0,0.1818181818181818
NOR05,0.4166666666666667,3.75,1.25,17.0,0.0100502512562814,1.0,1.0,0.0833333333333333
SOU13,0.1666666666666666,2.5,0.8888888888888888,19.61111111111111,0.0548523206751054,1.0,1.4444444444444444,0.0
ALS04,0.3125,3.0,0.875,21.8125,0.0398406374501992,1.0,1.0,0.0625
NOR12,0.6666666666666666,5.333333333333333,2.25,30.83333333333333,0.0488599348534201,1.25,1.0,0.0
LYO10,0.1875,1.8125,1.0625,14.125,0.0109289617486338,1.0,1.0,0.375
PES04,0.2857142857142857,1.4285714285714286,0.4285714285714285,3.571428571428572,0.0,1.0,1.0,0.4285714285714285
SOU10,0.5,4.75,2.583333333333333,26.666666666666668,0.1012145748987854,1.0,1.0,0.0833333333333333
PES06,0.25,3.5,0.875,14.125,0.0804597701149425,1.0,1.0,0.25
NOR10,0.2,2.3,0.6,9.6,0.0718954248366013,1.0,1.4444444444444444,0.2
SEN01,0.0,3.4,0.6,16.4,0.0425531914893617,1.0,1.0,0.0
BFC09,0.875,7.625,3.75,28.375,0.0530035335689045,1.0833333333333333,1.0,0.0
LOR02,0.2222222222222222,3.4444444444444446,0.8888888888888888,13.77777777777778,0.0748299319727891,1.0,1.0,0.1111111111111111
POF03,0.1818181818181818,5.181818181818182,1.5454545454545454,27.727272727272727,0.0397727272727272,1.0,1.0,0.0
UPS04,0.4285714285714285,3.5,1.3571428571428572,18.642857142857142,0.0518867924528301,1.3333333333333333,1.0,0.1428571428571428
OCM10,0.0,2.333333333333333,0.1111111111111111,8.11111111111111,0.0762711864406779,1.0,1.0,0.1111111111111111
CVL02,0.9090909090909091,5.181818181818182,3.4545454545454546,24.727272727272727,0.048507462686567165,1.0,1.0,0.09090909090909091
