ID,local_NOUN_overlap,local_content_overlap,global_NOUN_overlap,global_content_overlap,alliteration,anaphora,antimetabole,epanalepsis
SOU07,0.2857142857142857,3.380952380952381,2.1904761904761907,60.26190476190476,0.0437956204379562,1.0,1.0,0.0714285714285714
BOD12,0.6129032258064516,4.387096774193548,6.67741935483871,63.12903225806452,0.0626865671641791,1.0,1.0,0.032258064516129
UPL02,0.375,3.53125,3.28125,45.90625,0.0469208211143695,1.0,1.2307692307692308,0.0625
SPC05,0.4594594594594595,3.5405405405405403,3.6216216216216215,51.270270270270274,0.0592705167173252,1.0,1.1538461538461535,0.054054054054054
SOU14,0.7222222222222222,4.222222222222222,3.4444444444444446,31.22222222222222,0.0420353982300885,1.0,1.0,0.2222222222222222
UCA05,0.6176470588235294,3.647058823529412,3.5588235294117645,53.088235294117645,0.0427631578947368,1.0,1.0,0.088235294117647
LYO05,0.1379310344827586,3.8620689655172415,1.3793103448275863,58.44827586206897,0.0573529411764705,1.0,1.3076923076923077,0.0
CVL03,0.1851851851851851,3.555555555555556,1.4074074074074074,44.07407407407408,0.0491228070175438,1.0,1.0,0.037037037037037
LRE11,0.2307692307692307,2.58974358974359,2.4615384615384617,46.20512820512821,0.0338709677419354,1.0,1.2,0.1538461538461538
SOU15,1.1428571428571428,6.190476190476191,7.714285714285714,57.38095238095238,0.0513196480938416,1.0,1.0,0.0952380952380952
LDV05,0.3,3.025,2.775,53.975,0.042796005706134,1.0,1.0,0.05
UCA14,0.2272727272727272,3.0454545454545454,1.568181818181818,61.27272727272727,0.0542420027816411,1.0,1.0,0.0681818181818181
PES07,0.24,4.44,1.28,45.56,0.0426716141001855,1.0,1.0,0.12
OCM13,0.1081081081081081,2.189189189189189,0.972972972972973,29.37837837837838,0.0563063063063063,1.0,1.0,0.1351351351351351
UCA11,0.1176470588235294,2.7058823529411766,0.8823529411764706,38.91176470588236,0.0519262981574539,1.0,1.0,0.1470588235294117
BOD01,0.3846153846153846,3.3846153846153846,4.076923076923077,58.69230769230769,0.0603174603174603,1.2,1.0,0.0256410256410256
ALS10,0.1111111111111111,3.0,1.3055555555555556,49.75,0.0449927431059506,1.0,1.0,0.0277777777777777
ALS11,0.1666666666666666,3.5277777777777777,1.0833333333333333,56.22222222222222,0.051622418879056,1.0,1.0,0.1111111111111111
BOD07,0.3255813953488372,2.976744186046512,4.023255813953488,51.76744186046512,0.0483619344773791,1.0,1.0,0.0930232558139534
SPC04,0.0869565217391304,2.5217391304347827,1.173913043478261,53.47826086956522,0.0389805097451274,1.0,1.0,0.108695652173913
HES08,0.2553191489361702,2.595744680851064,2.5319148936170213,52.17021276595744,0.0357142857142857,1.0,1.0,0.1914893617021276
LDV09,0.3125,3.15625,3.0,44.4375,0.0733590733590733,1.0,1.0,0.21875
LYO11,0.1666666666666666,2.452380952380953,3.023809523809524,47.642857142857146,0.0520325203252032,1.0,1.0,0.119047619047619
LOR08,0.0967741935483871,3.290322580645161,1.6774193548387095,46.096774193548384,0.0552763819095477,1.0,1.0,0.032258064516129
PES08,0.1333333333333333,3.3666666666666667,1.1,48.4,0.0650557620817843,1.0,1.0,0.1
BRE14,0.09375,2.40625,1.65625,39.21875,0.0596026490066225,1.8,1.0,0.15625
UCA07,0.1538461538461538,2.641025641025641,1.2564102564102564,49.35897435897436,0.0446735395189003,1.0,1.0,0.1538461538461538
SPC08,0.2051282051282051,2.769230769230769,2.4871794871794872,44.41025641025641,0.0375670840787119,1.0,1.0,0.1025641025641025
LDV08,0.3870967741935484,3.5806451612903225,3.193548387096774,51.2258064516129,0.0415224913494809,1.0,1.0,0.032258064516129
OCM14,0.1666666666666666,2.5476190476190474,2.4761904761904763,51.61904761904762,0.0407523510971786,1.0,1.0,0.1666666666666666
ALS08,0.1944444444444444,3.305555555555556,3.0277777777777777,55.47222222222222,0.073170731707317,1.0,1.0,0.0833333333333333
BRE16,0.1463414634146341,2.268292682926829,1.975609756097561,47.73170731707317,0.0754437869822485,1.0,1.0,0.1707317073170731
GRE07,0.3947368421052631,3.5526315789473686,3.394736842105264,55.5,0.0375816993464052,1.0,1.1904761904761905,0.1578947368421052
HES06,0.25,2.333333333333333,1.5,28.08333333333333,0.0464135021097046,1.0,1.0,0.3333333333333333
LYO01,0.1707317073170731,2.365853658536585,1.3902439024390243,40.90243902439025,0.0622950819672131,1.0,1.0,0.1707317073170731
BFC06,0.3846153846153846,4.615384615384615,2.8461538461538463,51.07692307692308,0.0427892234548335,1.0,1.0,0.1153846153846153
OCM08,0.2307692307692307,2.730769230769231,1.0384615384615383,32.11538461538461,0.0487329434697855,1.0,1.0,0.1923076923076923
ALS05,0.8846153846153846,4.461538461538462,3.807692307692308,43.42307692307692,0.055,1.0,1.0,0.1153846153846153
ALS09,0.0638297872340425,2.1702127659574466,1.9361702127659568,45.319148936170215,0.0315614617940199,1.0,1.0,0.2765957446808511
BOD04,0.1379310344827586,3.4827586206896552,1.896551724137931,42.41379310344828,0.0507880910683012,1.0,1.0,0.1379310344827586
