ID,local_NOUN_overlap,local_content_overlap,global_NOUN_overlap,global_content_overlap,alliteration,anaphora,antimetabole,epanalepsis
BRE04,0.25,3.0,1.0,17.833333333333332,0.0422535211267605,1.0,1.0,0.0
BOD11,0.0,1.5,0.3,9.6,0.0285714285714285,1.0,1.0,0.1
SPC09,0.1818181818181818,2.363636363636364,0.4545454545454545,12.181818181818182,0.03125,1.0,1.0,0.1818181818181818
LOR03,0.125,2.9375,1.25,23.5,0.0775862068965517,1.0,1.0,0.0625
SEN02,0.0666666666666666,2.4,0.6,17.133333333333333,0.055045871559633,1.0,1.0,0.2
GRE01,0.1818181818181818,2.636363636363636,0.8181818181818182,13.727272727272728,0.0476190476190476,1.0,1.0,0.0909090909090909
GRE13,0.0,2.5384615384615383,0.3076923076923077,19.307692307692307,0.0629921259842519,1.0,1.25,0.1538461538461538
BFC02,0.2142857142857142,2.2142857142857144,0.7142857142857143,9.571428571428571,0.0365853658536585,1.0,1.0,0.2142857142857142
NOR04,0.25,2.5,0.5,9.625,0.0736842105263157,1.0,1.0,0.0
GRE03,0.4545454545454545,3.727272727272727,1.6363636363636365,18.09090909090909,0.06282722513089,1.0,1.0,0.0909090909090909
PES03,0.5555555555555556,4.888888888888889,1.2222222222222223,16.11111111111111,0.0245098039215686,1.0,1.0,0.1111111111111111
HES03,0.0,1.2727272727272727,0.2727272727272727,9.0,0.0425531914893617,1.0,1.0,0.0909090909090909
CFE09,0.0714285714285714,2.642857142857143,0.3571428571428571,15.857142857142858,0.0512820512820512,1.0,1.0,0.0
HES05,0.2,1.9,0.2,7.2,0.0437956204379562,1.0,1.0,0.1
SOU09,0.2,3.0,0.5,12.2,0.0434782608695652,1.0,1.0,0.0
ALS03,0.6,3.9,1.3,17.9,0.0424528301886792,1.0,1.0,0.1
LDV07,0.0,2.6153846153846154,0.1538461538461538,16.46153846153846,0.0609137055837563,1.0,1.0,0.0769230769230769
CFE05,0.2,2.066666666666667,0.5333333333333333,11.733333333333333,0.0502793296089385,1.0,1.0,0.2666666666666666
OCM11,0.0666666666666666,2.2666666666666666,0.2666666666666666,16.133333333333333,0.0391061452513966,1.0,1.0,0.0666666666666666
LRE02,0.2727272727272727,3.636363636363636,1.0,17.363636363636363,0.0394736842105263,1.0,1.0,0.0
HES02,0.2727272727272727,3.0454545454545454,1.4090909090909092,28.454545454545453,0.0707395498392283,1.0,1.0,0.1363636363636363
LYO02,0.125,1.625,0.5,8.5,0.0229007633587786,1.0,1.0,0.0
CFE02,0.2,1.4,0.8,8.4,0.0314960629921259,1.0,1.0909090909090908,0.2
POF05,0.4,3.8,1.1,16.8,0.0474137931034482,1.0,1.0,0.0
BFC10,0.375,4.375,0.875,17.25,0.0479041916167664,1.0,1.0,0.0
OCM18,0.3076923076923077,2.3846153846153846,1.2307692307692308,13.692307692307692,0.0454545454545454,1.0,1.0,0.0769230769230769
SPC03,0.75,5.25,1.0,8.25,0.0394736842105263,1.0,1.0,0.0
UCA02,0.5555555555555556,5.0,1.2222222222222223,20.0,0.0509259259259259,1.0,1.0,0.0
CVL01,0.1538461538461538,2.6923076923076925,1.2307692307692308,14.076923076923077,0.0159574468085106,1.0,1.2,0.3846153846153846
OCM07,0.2,3.7,1.0,17.9,0.0711111111111111,1.0,1.3636363636363635,0.0
LRE09,0.2307692307692307,2.3076923076923075,1.0,14.76923076923077,0.0315315315315315,1.0,1.0,0.3076923076923077
SOU01,0.0,2.6153846153846154,0.6923076923076923,18.15384615384616,0.0452488687782805,1.0,1.0,0.1538461538461538
UPS10,0.2,2.933333333333333,0.7333333333333333,20.53333333333333,0.0265486725663716,1.0,1.0,0.0666666666666666
HES01,0.3636363636363636,2.727272727272727,2.090909090909091,12.090909090909092,0.0388349514563106,1.0,1.0,0.1818181818181818
NOR05,0.6363636363636364,3.909090909090909,1.0909090909090908,16.818181818181817,0.0230414746543778,1.0,1.0,0.0909090909090909
SOU13,0.0,2.5,0.1111111111111111,22.72222222222222,0.0419847328244274,1.0,1.0,0.1111111111111111
ALS04,0.125,2.5,0.5,18.0,0.0305676855895196,1.0,1.0,0.0625
NOR12,0.5,3.5,1.8333333333333333,19.33333333333333,0.0552763819095477,1.0,1.0,0.0833333333333333
LYO10,0.1875,1.9375,0.75,15.6875,0.046875,1.0,1.0,0.125
PES04,0.2,4.6,0.4,9.8,0.0483870967741935,1.181818181818182,1.0,0.0
SOU10,0.2727272727272727,4.0,1.9090909090909087,20.454545454545453,0.0577777777777777,1.0,1.0,0.0909090909090909
PES06,0.5555555555555556,4.333333333333333,1.6666666666666667,18.666666666666668,0.0861244019138756,1.0,1.0,0.0
NOR10,0.1818181818181818,2.8181818181818183,0.6363636363636364,13.090909090909092,0.0300429184549356,1.0,1.1904761904761905,0.1818181818181818
SEN01,0.0,2.333333333333333,0.1111111111111111,10.22222222222222,0.0719424460431654,1.0,1.0,0.1111111111111111
BFC09,0.3333333333333333,3.1666666666666665,1.0,9.333333333333334,0.0571428571428571,1.0,1.0,0.0
LOR02,0.6666666666666666,4.222222222222222,2.6666666666666665,19.0,0.056338028169014,1.0,1.0,0.0
POF03,0.2727272727272727,3.5454545454545454,0.7272727272727273,16.272727272727273,0.0558375634517766,1.0,1.1904761904761905,0.0909090909090909
UPS04,0.0,2.1538461538461537,0.2307692307692307,15.153846153846152,0.0451977401129943,1.0,1.0,0.1538461538461538
OCM10,0.2727272727272727,3.727272727272727,1.3636363636363635,17.545454545454547,0.0504587155963302,1.0,1.0,0.0
CVL02,0.0,3.111111111111111,0.2222222222222222,14.0,0.05952380952380952,1.0,1.0,0.1111111111111111
