ID,local_NOUN_overlap,local_content_overlap,global_NOUN_overlap,global_content_overlap,alliteration,anaphora,antimetabole,epanalepsis
NOR04,0.0,2.142857142857143,0.0,6.0,0.0234375,1.0,1.0,0.2857142857142857
GRE03,0.1,1.6,0.2,7.8,0.0603448275862069,1.0,1.0,0.3
PES03,0.75,3.875,1.5,14.625,0.026595744680851,1.0,1.0,0.25
HES03,0.2,2.6,0.8,11.9,0.0432098765432098,1.0,1.0,0.0
CFE09,0.1666666666666666,2.5,0.9166666666666666,15.333333333333334,0.0131578947368421,1.0,1.0,0.1666666666666666
HES05,0.3,3.2,1.1,16.5,0.045662100456621,1.0,1.0,0.0
SOU09,0.4,2.5,0.8,11.1,0.0349650349650349,1.0,1.0,0.3
ALS03,0.3636363636363636,5.181818181818182,1.181818181818182,20.09090909090909,0.0622710622710622,1.0,1.2352941176470589,0.0909090909090909
LDV07,0.25,2.833333333333333,0.5,14.333333333333334,0.0824742268041237,1.0,1.0,0.0833333333333333
CFE05,0.0,1.1538461538461535,0.0769230769230769,9.461538461538462,0.016260162601626,1.0,1.0,0.3076923076923077
OCM11,0.0,1.8666666666666667,0.3333333333333333,15.133333333333333,0.0516129032258064,1.0,1.0,0.0666666666666666
LRE02,0.2,3.2,1.0,14.8,0.0441988950276243,1.0,1.0,0.2
HES02,0.1,1.5,0.25,14.3,0.0444444444444444,1.0,1.0,0.3
LYO02,0.8571428571428571,5.285714285714286,3.0,16.714285714285715,0.074074074074074,1.0,1.0,0.0
CFE02,0.1,2.8,0.4,13.4,0.0742857142857142,1.0,1.0,0.1
POF05,0.0,3.2857142857142856,0.1428571428571428,11.428571428571429,0.0661764705882353,1.0,1.0,0.0
BFC10,0.125,3.0,0.25,12.875,0.0184049079754601,1.0,1.32,0.125
OCM18,0.5454545454545454,3.8181818181818175,1.6363636363636365,20.0,0.037037037037037,1.0,1.0,0.0909090909090909
SPC03,0.7777777777777778,6.0,2.0,25.22222222222222,0.0524017467248908,1.0,1.0,0.0
UCA02,1.125,4.875,3.375,14.625,0.0459770114942528,1.1428571428571428,1.0,0.0
CVL01,0.1818181818181818,3.727272727272727,0.8181818181818182,16.818181818181817,0.0366300366300366,1.0,1.0,0.0909090909090909
OCM07,0.6666666666666666,4.555555555555555,2.555555555555556,20.22222222222222,0.0609137055837563,1.0,1.0,0.0
LRE09,0.0,1.6363636363636365,0.1818181818181818,9.272727272727272,0.0578512396694214,1.0,1.0,0.1818181818181818
SOU01,0.0,2.909090909090909,0.5454545454545454,17.363636363636363,0.0702702702702702,1.0,1.0,0.0
UPS10,0.2142857142857142,3.7142857142857135,0.8571428571428571,19.714285714285715,0.0379146919431279,1.25,1.0,0.0714285714285714
HES01,0.0,2.6666666666666665,0.0,8.0,0.031055900621118,1.1666666666666667,1.0,0.0
NOR05,0.3636363636363636,2.8181818181818183,1.3636363636363635,13.818181818181818,0.0486486486486486,1.0,1.0,0.0909090909090909
SOU13,0.0555555555555555,1.7222222222222223,0.3333333333333333,14.166666666666666,0.0418848167539267,1.0,1.0,0.0555555555555555
ALS04,0.25,2.625,1.125,21.25,0.0427350427350427,1.0,1.0,0.0625
NOR12,0.5454545454545454,3.363636363636364,1.7272727272727273,15.090909090909092,0.0408163265306122,1.0,1.0,0.1818181818181818
LYO10,0.4,3.933333333333333,2.6,25.4,0.0165289256198347,1.0,1.0,0.0666666666666666
PES04,1.0,3.2,1.2,6.4,0.036144578313253,1.0,1.0,0.0
SOU10,0.6,3.4,1.3,14.4,0.0294117647058823,1.0,1.0,0.2
PES06,0.2857142857142857,3.2857142857142856,0.7142857142857143,10.714285714285714,0.0551724137931034,1.0,1.0,0.0
NOR10,0.0,1.181818181818182,0.1818181818181818,7.818181818181818,0.048780487804878,1.0,1.0,0.2727272727272727
SEN01,0.4545454545454545,3.909090909090909,1.0909090909090908,18.0,0.0905172413793103,1.0,1.0,0.0909090909090909
BFC09,0.0,2.75,0.625,9.75,0.0709219858156028,1.0,1.4,0.0
LOR02,0.375,4.75,1.75,18.5,0.0348258706467661,1.0,1.0,0.125
POF03,0.0909090909090909,2.727272727272727,0.3636363636363636,12.181818181818182,0.0342465753424657,1.0,1.0,0.1818181818181818
UPS04,0.0714285714285714,2.9285714285714284,1.0714285714285714,16.928571428571427,0.0555555555555555,1.0,1.0,0.0714285714285714
OCM10,0.0909090909090909,2.5454545454545454,0.5454545454545454,16.272727272727273,0.0423728813559322,1.0,1.0,0.1818181818181818
CVL02,0.36363636363636365,3.5454545454545454,1.2727272727272727,20.181818181818183,0.047619047619047616,1.0,1.0,0.18181818181818182
