ID,proportion_ADJ,proportion_ADV,proportion_INTJ,proportion_NOUN,proportion_PRON,proportion_PROPN,proportion_VERB,proportion_AUX,proportion_DET,proportion_ADP,proportion_CCONJ,proportion_SCONJ,proportion_NUM,proportion_PART,proportion_SYM,proportion_X
LDV05,0.0401785714285714,0.09375,0.0133928571428571,0.1383928571428571,0.1294642857142857,0.0089285714285714,0.1116071428571428,0.0446428571428571,0.125,0.1071428571428571,0.0446428571428571,0.0133928571428571,0.0,0,0.0,0.0
UCA14,0.0238095238095238,0.0714285714285714,0.0,0.2108843537414966,0.0986394557823129,0.0034013605442176,0.0986394557823129,0.0204081632653061,0.1564625850340136,0.1666666666666666,0.0238095238095238,0.0136054421768707,0.0,0,0.0,0.0034013605442176
PES07,0.0709677419354838,0.0516129032258064,0.0,0.2064516129032258,0.0451612903225806,0.0064516129032258,0.1225806451612903,0.0387096774193548,0.1419354838709677,0.1741935483870967,0.0258064516129032,0.0129032258064516,0.0129032258064516,0,0.0064516129032258,0.0
OCM13,0.0612244897959183,0.0612244897959183,0.010204081632653,0.2040816326530612,0.1020408163265306,0.0,0.1224489795918367,0.0408163265306122,0.1224489795918367,0.0408163265306122,0.0306122448979591,0.0306122448979591,0.0,0,0.0,0.0
UCA11,0.0769230769230769,0.0494505494505494,0.0,0.1593406593406593,0.1318681318681318,0.0,0.1043956043956044,0.0494505494505494,0.1373626373626373,0.1208791208791208,0.0549450549450549,0.0054945054945054,0.0,0,0.0,0.0
BOD01,0.05,0.0291666666666666,0.0,0.2583333333333333,0.0541666666666666,0.0041666666666666,0.1,0.0333333333333333,0.175,0.1791666666666666,0.025,0.0083333333333333,0.0041666666666666,0,0.0,0.0
ALS10,0.0454545454545454,0.0656565656565656,0.0,0.1464646464646464,0.1717171717171717,0.0202020202020202,0.1414141414141414,0.0151515151515151,0.101010101010101,0.101010101010101,0.0454545454545454,0.0,0.0151515151515151,0,0.0,0.0
ALS11,0.0558659217877094,0.0670391061452514,0.0055865921787709,0.1564245810055866,0.1452513966480447,0.0223463687150838,0.1173184357541899,0.0391061452513966,0.1117318435754189,0.1396648044692737,0.0167597765363128,0.0111731843575419,0.0,0,0.0,0.0
BOD07,0.0257731958762886,0.0515463917525773,0.0051546391752577,0.1546391752577319,0.1752577319587628,0.0103092783505154,0.1134020618556701,0.0515463917525773,0.1391752577319587,0.1134020618556701,0.0360824742268041,0.0154639175257731,0.0,0,0.0,0.0
SPC04,0.0717703349282296,0.0478468899521531,0.0,0.1818181818181818,0.124401913875598,0.0047846889952153,0.1196172248803827,0.0287081339712918,0.1196172248803827,0.1435406698564593,0.0287081339712918,0.0191387559808612,0.0047846889952153,0,0.0,0.0
HES08,0.0591397849462365,0.1075268817204301,0.0053763440860215,0.1720430107526881,0.0698924731182795,0.0,0.1612903225806451,0.032258064516129,0.1021505376344086,0.1129032258064516,0.021505376344086,0.010752688172043,0.0,0,0.0,0.0
LDV09,0.0251572327044025,0.0440251572327044,0.0,0.220125786163522,0.0880503144654088,0.0125786163522012,0.1446540880503144,0.0377358490566037,0.1698113207547169,0.1509433962264151,0.0125786163522012,0.0062893081761006,0.0062893081761006,0,0.0,0.0
LYO11,0.0379146919431279,0.0805687203791469,0.0,0.1943127962085308,0.0900473933649289,0.0,0.0995260663507109,0.0426540284360189,0.1563981042654028,0.1279620853080568,0.0379146919431279,0.0142180094786729,0.0,0,0.0,0.0
LOR08,0.0474137931034482,0.0517241379310344,0.0043103448275862,0.1982758620689655,0.1077586206896551,0.0,0.1077586206896551,0.0517241379310344,0.1206896551724138,0.1422413793103448,0.0344827586206896,0.0129310344827586,0.021551724137931,0,0.0043103448275862,0.0
PES08,0.0333333333333333,0.0722222222222222,0.0,0.1833333333333333,0.1055555555555555,0.0166666666666666,0.1166666666666666,0.05,0.1222222222222222,0.1388888888888889,0.0333333333333333,0.0222222222222222,0.0055555555555555,0,0.0,0.0
BRE14,0.056701030927835,0.0463917525773195,0.0,0.1804123711340206,0.134020618556701,0.0051546391752577,0.1237113402061855,0.0206185567010309,0.1649484536082474,0.1185567010309278,0.0206185567010309,0.0051546391752577,0.0051546391752577,0,0.0,0.0
UCA07,0.058252427184466,0.0388349514563106,0.0048543689320388,0.1844660194174757,0.0631067961165048,0.0,0.087378640776699,0.0436893203883495,0.1407766990291262,0.174757281553398,0.0242718446601941,0.0,0.0145631067961165,0,0.0,0.0388349514563106
SPC08,0.0536585365853658,0.0780487804878048,0.0048780487804878,0.1902439024390244,0.0829268292682926,0.0,0.0829268292682926,0.0341463414634146,0.1414634146341463,0.1463414634146341,0.048780487804878,0.0146341463414634,0.0195121951219512,0,0.0,0.0
LDV08,0.036231884057971,0.0942028985507246,0.0072463768115942,0.1594202898550724,0.1304347826086956,0.0072463768115942,0.1231884057971014,0.036231884057971,0.1231884057971014,0.0869565217391304,0.0289855072463768,0.036231884057971,0.0,0,0.0,0.0
OCM14,0.0407239819004524,0.1266968325791855,0.004524886877828,0.1447963800904977,0.1402714932126696,0.0,0.0950226244343891,0.0542986425339366,0.0814479638009049,0.1085972850678733,0.0271493212669683,0.0180995475113122,0.0,0,0.0,0.0
ALS08,0.0604838709677419,0.0524193548387096,0.0080645161290322,0.1693548387096774,0.1048387096774193,0.0,0.1048387096774193,0.0201612903225806,0.1532258064516129,0.1290322580645161,0.0443548387096774,0.0241935483870967,0.0040322580645161,0,0.0,0.0
BRE16,0.05,0.05,0.02,0.18,0.11,0.005,0.115,0.02,0.15,0.115,0.015,0.01,0.0,0,0.0,0.0
GRE07,0.0365853658536585,0.048780487804878,0.0040650406504065,0.1951219512195122,0.1056910569105691,0.008130081300813,0.1178861788617886,0.0284552845528455,0.1585365853658536,0.1504065040650406,0.024390243902439,0.0040650406504065,0.0040650406504065,0,0.0,0.0121951219512195
HES06,0.046875,0.0390625,0.0078125,0.15625,0.1484375,0.03125,0.1171875,0.015625,0.140625,0.1171875,0.0390625,0.0,0.0,0,0.0,0.0
LYO01,0.0202020202020202,0.0808080808080808,0.0,0.1565656565656565,0.1414141414141414,0.0,0.1515151515151515,0.0252525252525252,0.1313131313131313,0.1111111111111111,0.0656565656565656,0.005050505050505,0.005050505050505,0,0.0,0.0
BFC06,0.0532544378698224,0.0887573964497041,0.0,0.1952662721893491,0.059171597633136,0.0177514792899408,0.1124260355029585,0.0414201183431952,0.1479289940828402,0.1065088757396449,0.029585798816568,0.0236686390532544,0.0059171597633136,0,0.0,0.0
OCM08,0.0495049504950495,0.0495049504950495,0.0099009900990099,0.1881188118811881,0.099009900990099,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0792079207920792,0.1584158415841584,0.0396039603960396,0.0099009900990099,0.0594059405940594,0,0.0198019801980198,0.0
ALS05,0.0588235294117647,0.0374331550802139,0.0106951871657754,0.1925133689839572,0.106951871657754,0.0,0.1283422459893048,0.0267379679144385,0.1443850267379679,0.1550802139037433,0.0160427807486631,0.0106951871657754,0.0106951871657754,0,0.0053475935828877,0.0
ALS09,0.0576923076923076,0.0384615384615384,0.0096153846153846,0.1875,0.0961538461538461,0.0,0.1009615384615384,0.0192307692307692,0.1538461538461538,0.1490384615384615,0.0288461538461538,0.0192307692307692,0.0192307692307692,0,0.0,0.0
BOD04,0.064,0.144,0.016,0.128,0.096,0.008,0.104,0.016,0.12,0.072,0.08,0.024,0.0,0,0.0,0.0
BRE04,0.0454545454545454,0.0795454545454545,0.0056818181818181,0.1761363636363636,0.096590909090909,0.0056818181818181,0.0795454545454545,0.0397727272727272,0.1477272727272727,0.0852272727272727,0.0568181818181818,0.0170454545454545,0.0,0,0.0,0.0
BOD11,0.05,0.0375,0.0125,0.16875,0.13125,0.0125,0.10625,0.05,0.125,0.0875,0.04375,0.01875,0.0,0,0.0,0.0
SPC09,0.0759493670886076,0.0443037974683544,0.0,0.1835443037974683,0.1075949367088607,0.0,0.1075949367088607,0.0443037974683544,0.120253164556962,0.1645569620253164,0.0253164556962025,0.0253164556962025,0.0,0,0.0,0.0
LOR03,0.0735294117647058,0.0588235294117647,0.0,0.1470588235294117,0.1470588235294117,0.0,0.1372549019607843,0.0392156862745098,0.1078431372549019,0.1176470588235294,0.0196078431372549,0.0294117647058823,0.0,0,0.0,0.0
