ID,proportion_ADJ,proportion_ADV,proportion_INTJ,proportion_NOUN,proportion_PRON,proportion_PROPN,proportion_VERB,proportion_AUX,proportion_DET,proportion_ADP,proportion_CCONJ,proportion_SCONJ,proportion_NUM,proportion_PART,proportion_SYM,proportion_X
BRE16,0.0650887573964497,0.0547337278106508,0.0103550295857988,0.1775147928994082,0.0961538461538461,0.0103550295857988,0.1065088757396449,0.0251479289940828,0.1464497041420118,0.1242603550295858,0.0355029585798816,0.0044378698224852,0.0059171597633136,0,0.0,0.0
GRE07,0.0408496732026143,0.0490196078431372,0.0032679738562091,0.1944444444444444,0.1013071895424836,0.0032679738562091,0.1094771241830065,0.0392156862745098,0.1552287581699346,0.15359477124183,0.0245098039215686,0.0081699346405228,0.0049019607843137,0,0.0,0.0049019607843137
HES06,0.0464135021097046,0.0421940928270042,0.0021097046413502,0.1729957805907173,0.1434599156118143,0.0253164556962025,0.1160337552742616,0.0316455696202531,0.1392405063291139,0.1181434599156118,0.0337552742616033,0.0042194092827004,0.0063291139240506,0,0.0,0.0
LYO01,0.0311475409836065,0.0540983606557377,0.0032786885245901,0.1704918032786885,0.1360655737704918,0.0,0.1377049180327869,0.0311475409836065,0.1377049180327869,0.1196721311475409,0.040983606557377,0.0098360655737704,0.001639344262295,0,0.0,0.0
BFC06,0.0776545166402535,0.0649762282091917,0.0,0.196513470681458,0.0554675118858954,0.0158478605388272,0.0966719492868462,0.0364500792393026,0.1568938193343898,0.1331220285261489,0.0316957210776545,0.0174326465927099,0.0126782884310618,0,0.0,0.011093502377179
OCM08,0.0682261208576998,0.0701754385964912,0.0038986354775828,0.1715399610136452,0.1091617933723196,0.0077972709551656,0.0916179337231968,0.0311890838206627,0.0955165692007797,0.1325536062378167,0.0409356725146198,0.0194931773879142,0.023391812865497,0,0.0038986354775828,0.0058479532163742
ALS05,0.055,0.0516666666666666,0.0033333333333333,0.2,0.0966666666666666,0.0,0.1366666666666666,0.015,0.16,0.1433333333333333,0.0233333333333333,0.0216666666666666,0.0066666666666666,0,0.0016666666666666,0.0
ALS09,0.0382059800664451,0.0465116279069767,0.0083056478405315,0.1578073089700996,0.1162790697674418,0.0299003322259136,0.132890365448505,0.0232558139534883,0.1212624584717608,0.127906976744186,0.0249169435215946,0.021594684385382,0.0149501661129568,0,0.0,0.0
BOD04,0.0560420315236427,0.0718038528896672,0.0070052539404553,0.1576182136602451,0.1138353765323993,0.0175131348511383,0.1190893169877408,0.0157618213660245,0.1418563922942206,0.1050788091068301,0.042031523642732,0.0227670753064798,0.0035026269702276,0,0.0,0.0
BRE04,0.0581583198707592,0.0549273021001615,0.0048465266558966,0.1890145395799677,0.0807754442649434,0.0177705977382875,0.0872374798061389,0.0306946688206785,0.1421647819063005,0.1389337641357027,0.0468497576736672,0.011308562197092,0.0032310177705977,0,0.0,0.0
BOD11,0.0394736842105263,0.0451127819548872,0.0093984962406015,0.1560150375939849,0.1522556390977443,0.0075187969924812,0.1278195488721804,0.0394736842105263,0.1296992481203007,0.1090225563909774,0.0357142857142857,0.0206766917293233,0.0,0,0.0,0.0
SPC09,0.0573394495412844,0.0596330275229357,0.0068807339449541,0.1720183486238532,0.1123853211009174,0.0,0.1330275229357798,0.036697247706422,0.128440366972477,0.1444954128440367,0.018348623853211,0.0114678899082568,0.0045871559633027,0,0.0,0.0
LOR03,0.0502283105022831,0.0882800608828006,0.0060882800608828,0.1537290715372907,0.1232876712328767,0.0,0.1339421613394216,0.0289193302891933,0.1232876712328767,0.0943683409436834,0.030441400304414,0.0289193302891933,0.0030441400304414,0,0.0,0.0
SEN02,0.0410557184750733,0.0718475073313783,0.0087976539589442,0.1730205278592375,0.1173020527859237,0.001466275659824,0.1041055718475073,0.033724340175953,0.1173020527859237,0.1173020527859237,0.0410557184750733,0.0190615835777126,0.0073313782991202,0,0.0,0.0
GRE01,0.0513274336283185,0.0601769911504424,0.0035398230088495,0.184070796460177,0.1097345132743362,0.0141592920353982,0.1026548672566371,0.0389380530973451,0.1486725663716814,0.1327433628318584,0.0283185840707964,0.0070796460176991,0.0,0,0.0,0.0
GRE13,0.0737833594976452,0.06436420722135,0.0047095761381475,0.1773940345368916,0.0957613814756671,0.0,0.0926216640502354,0.0376766091051805,0.1459968602825745,0.1114599686028257,0.0361067503924646,0.0156985871271585,0.0047095761381475,0,0.0,0.0
BFC02,0.0394736842105263,0.0828947368421052,0.0052631578947368,0.1618421052631579,0.1052631578947368,0.0289473684210526,0.1144736842105263,0.0355263157894736,0.1157894736842105,0.1263157894736842,0.0289473684210526,0.025,0.0105263157894736,0,0.0,0.0
NOR04,0.0727272727272727,0.0868686868686868,0.004040404040404,0.1818181818181818,0.0848484848484848,0.0,0.0909090909090909,0.0181818181818181,0.1414141414141414,0.1555555555555555,0.0404040404040404,0.0202020202020202,0.0121212121212121,0,0.0,0.0
GRE03,0.0656063618290258,0.0715705765407554,0.0019880715705765,0.1948310139165009,0.0775347912524851,0.0,0.0894632206759443,0.0298210735586481,0.1491053677932405,0.1411530815109344,0.0278330019880715,0.0159045725646123,0.0,0,0.0,0.0
PES03,0.057391304347826,0.04,0.0017391304347826,0.2017391304347826,0.08,0.0017391304347826,0.1078260869565217,0.0278260869565217,0.1669565217391304,0.1547826086956521,0.0295652173913043,0.017391304347826,0.008695652173913,0,0.0034782608695652,0.0
